X,Y,OBJECTID,County,Name,Address,City,Zip,Phone,Latitude,Longitude,Gasoline,Diesel,HV_Diesel,DEF,Kerosene,NonHwy
-82.044786,35.4108230000001,406,Rutherford,Greenhill General Store,2751 US Highway 64/74A,Rutherfordton,28139,8282870571,35.410823,-82.044786,12,1,0,0,1,1
-82.0437259999999,35.8692330000001,407,Mitchell,Murphy USA #6597,2474 Halltown Road,Spruce Pine,28777,8287665500,35.869233,-82.043726,24,0,0,0,0,0
-82.040496,35.786213,408,McDowell,Samir Quick Stop #6,8065 Hway 221/226 North,Marion,28752,8287568053,35.786213,-82.040496,5,1,0,0,1,0
-82.040376,35.6426530000001,409,McDowell,Pilot Travel Center #1063,3365 Sugar Hill Road,Marion,28752,8287383147,35.642653,-82.040376,30,9,0,0,0,0
-82.033986,35.796653,410,McDowell,Woodlawn Gas House,3086 Highway 221 North,Marion,28752,8286598284,35.796653,-82.033986,18,2,0,0,1,0
-82.033093,35.6487770000001,411,McDowell,Murphy Express #8682,2757 Sugar Hill Road,Marion,28752,8286521515,35.648777,-82.033093,36,4,0,0,0,0
-82.032976,35.6487330000001,412,McDowell,Samir Quick Stop #22,2815 Sugar Hill Rd,Marion,28752,8286522891,35.648733,-82.032976,18,2,0,0,1,0
-82.030626,35.703023,413,McDowell,Samir's Quick Stop#19,1855 N Main St.,Marion,28752,8286528168,35.703023,-82.030626,36,2,0,0,1,0
-82.027346,35.701443,414,McDowell,M & M Supermarket #4,1660 N. Main Street,Marion,28752,8286527626,35.701443,-82.027346,12,0,0,0,0,0
-82.0249659999999,35.658173,415,McDowell,Country Market,2031 Sugar Hill Rd,Marion,28752,8286526434,35.658173,-82.024966,4,0,0,0,1,0
-82.023826,36.0224430000001,416,Avery,Spear Country Store,5810 Highway 19e South,Newland,28657,8287657075,36.022443,-82.023826,12,1,0,0,2,1
-82.011366,35.678033,417,McDowell,Kay Express,28 Stroud Street,Marion,28752,8286596450,35.678033,-82.011366,12,1,0,0,1,1
-82.011366,35.678033,418,McDowell,Kay Express #2,435 W Henderson St,Marion,28752,8286526410,35.678033,-82.011366,18,0,0,0,1,0
-82.010746,35.9364630000001,419,Avery,County Line Market,12080 Highway 19E South,Spruce Pine,28777,8287651796,35.936463,-82.010746,12,0,0,0,2,1
-82.009246,35.6847930000001,420,McDowell,Main Street Exxon,52  N Main St,Marion,28752,8286522110,35.684793,-82.009246,4,1,0,0,0,0
-81.9999559999999,35.688613,421,McDowell,Big Daddy's Minit Mart #4,620 E. Court St,Marion,28752,8286521519,35.688613,-81.999956,12,1,0,0,1,0
-81.994676,36.167083,422,Avery,J's Market,8760 Highway 19E North,Elk Park,28622,8287335962,36.167083,-81.994676,1,1,0,0,1,0
-81.993576,35.691813,423,McDowell,Kwik Mart,1038 E. Court St.,Marion,28752,8286529863,35.691813,-81.993576,18,0,0,0,1,0
-81.992786,35.730463,424,McDowell,Burnette Landing,3385 Hankins Rd.,Marion,28752,8286523531,35.730463,-81.992786,1,0,0,0,0,0
-81.992566,35.6745530000001,425,McDowell,KG's Quik Stop #104,865  Rutherford Rd,Marion,28752,8286598648,35.674553,-81.992566,7,2,0,0,1,0
-81.992566,35.6745530000001,426,McDowell,Samirs #4,1252  Highway 221 Business S,Marion,28752,8286529202,35.674553,-81.992566,12,0,0,0,1,0
-81.9857959999999,35.615123,427,McDowell,West Court Food Center #2,6080 Highway 221 S,Marion,28752,8287383497,35.615123,-81.985796,3,1,0,0,1,0
-81.985516,35.640503,428,McDowell,Samir Quick Stop #3,4323 Highway 221 S,Marion,28752,8286521589,35.640503,-81.985516,24,2,0,0,1,0
-81.9852759999999,35.7323230000001,429,McDowell,Lake James Landing,4510 Lake James Road,Marion,28752,8286522907,35.732323,-81.985276,1,0,0,0,0,0
-81.9814959999999,35.444603,430,Rutherford,Gilkey General Store,2310 Highway 221 N.,Rutherfordton,28139,8282870544,35.444603,-81.981496,5,1,0,0,1,0
-81.979066,35.6647630000001,431,McDowell,Marion Gas House,1230 Highway 221 South,Marion,28752,8286529262,35.664763,-81.979066,15,0,0,0,1,0
-81.979066,35.6647630000001,432,McDowell,Marion Gas House,2260 Rutherford Rd.,Marion,,,35.664763,-81.979066,0,0,0,0,0,0
-81.973176,35.661773,433,McDowell,Express Food Mart #2,2700 Highway 226 South,Marion,28752,8286522744,35.661773,-81.973176,5,1,0,0,1,0
-81.969996,35.408713,434,Rutherford,Michael's Market #1,923 US Highway 221 North,Rutherfordton,28139,8282874864,35.408713,-81.969996,4,1,0,0,1,0
-81.9673559999999,35.8524430000001,435,McDowell,West Court Food Center #3,14744 Highway 221 N.,Marion,28752,8287564858,35.852443,-81.967356,12,1,0,0,1,0
-81.964126,36.152453,436,Avery,Scotty's Appalachian Produce,6651 Highway 19E S.,Elk Park,28622,8287330726,36.152453,-81.964126,5,2,0,0,1,0
-81.9638659999999,35.658713,437,McDowell,Shop & Save #10,3300 Highway 226 South,Marion,28752,8286529921,35.658713,-81.963866,48,0,0,0,0,0
-81.963126,35.6582230000001,438,McDowell,Love's Travel Stop #308,3308 Highway 226 South,Marion,28752,8286523422,35.658223,-81.963126,36,10,0,0,0,0
-81.962706,35.382193,439,Rutherford,Corner Store #24,694 N Washington St,Rutherfordton,28139,8282870510,35.382193,-81.962706,12,2,0,0,1,0
-81.962206,35.749153,440,McDowell,Bear Creek Marina,608 Marina Dr  Highway 126,Nebo,28761,8286551400,35.749153,-81.962206,4,0,0,0,0,0
-81.9610959999999,35.3548230000001,441,Rutherford,Circle A Food Store,500 S. Main St.,Rutherfordton,28139,8282860426,35.354823,-81.961096,12,1,0,0,1,0
-81.9580359999999,35.365483,442,Rutherford,Scotchman #3702,111 Washington St.,Rutherfordton,28139,8282874199,35.365483,-81.958036,36,0,0,0,0,0
-81.957666,35.3840030000001,443,Rutherford,Bon Bon Quick Mart,791 N Main St,Rutherfordton,28139,8282888787,35.384003,-81.957666,12,0,0,0,1,0
-81.957656,35.3646230000001,444,Rutherford,Sai Mart,139 S. Main St,Rutherfordton,28139,8282870054,35.364623,-81.957656,10,0,0,0,1,0
-81.955776,35.9780730000001,445,Avery,Three Mile Quick Mart,8926 Linville Falls Highway,Newland,28647,8287650630,35.978073,-81.955776,22,2,0,0,2,1
-81.955346,35.3832830000001,446,Rutherford,East Mountain Kwik Mart,149 East Mt St.,Rutherfordton,28139,8282878009,35.383283,-81.955346,6,2,0,0,1,2
-81.947546,35.3843230000001,447,Rutherford,Little Cubbard,137 Morganton Highway,Rutherfordton,28139,8282875821,35.384323,-81.947546,12,2,0,0,1,0
-81.944866,35.376543,448,Rutherford,Phillips 66 Express Store,657 Railroad Ave,Rutherfordton,28139,8282873507,35.376543,-81.944866,12,0,0,0,1,0
-81.943136,36.172743,449,Avery,The Old Country Store At Headwaters,4410 Banner Elk Highway,Elk Park,28622,8287331771,36.172743,-81.943136,8,1,0,0,2,2
-81.941296,35.363343,450,Rutherford,Scotchman #3718,110 Railroad Ave.,Rutherfordton,28139,8282861530,35.363343,-81.941296,36,0,0,0,0,0
-81.939586,35.299133,451,Rutherford,Drop-In Food Store #6,201 Big Island Rd.,Forest City,28043,8282455046,35.299133,-81.939586,18,2,0,0,1,0
-81.9327959999999,36.114993,452,Avery,Kwik Jax,1833 Elk Park Rd.,Newland,28657,8287334179,36.114993,-81.932796,10,2,0,0,1,0
-81.928196,36.090063,453,Avery,Newland Quality Mart,420 Cranberry St,Newland,28657,8287333188,36.090063,-81.928196,12,1,0,0,0,0
-81.9280659999999,36.0848730000001,454,Avery,Newland Valero #63,100 Linville St. & Main St.,Newland,28657,8287339711,36.084873,-81.928066,12,2,0,0,2,0
-81.928026,36.0806430000001,455,Avery,"Quik Shop, Inc.",713 Pineola St.,Newland,28657,8287330294,36.080643,-81.928026,18,2,0,0,1,0
-81.9252759999999,35.3557430000001,456,Rutherford,Deb's Mini Mart #5,501 East Main Street,Spindale,28160,8282879499,35.355743,-81.925276,24,4,0,0,1,1
-81.924786,35.7118330000001,457,McDowell,Samir Quick Stop #9,"5400 Harmony Grove Rd, Highway 70 East",Nebo,28761,8286527744,35.711833,-81.924786,4,0,0,0,1,0
-81.921076,35.3354330000001,458,Rutherford,Oakland Kwik Stop,702 Oakland Rd,Spindale,28160,8282863907,35.335433,-81.921076,5,0,0,0,0,0
-81.921006,35.3359830000001,459,Rutherford,Deb's Mini Mart #6,632 Oakland Rd.,Spindale,28160,8282875753,35.335983,-81.921006,6,1,0,0,1,0
-81.919056,35.3535230000001,460,Rutherford,Frank's Corner,487 E. Main St.,Spindale,28160,8282882626,35.353523,-81.919056,12,2,0,0,1,0
-81.914276,36.0313830000001,461,Avery,Crossnore Exxon,4264 Highway 221,Crossnore,28616,8287330106,36.031383,-81.914276,8,0,0,0,1,0
-81.912406,35.686423,462,McDowell,Nebo Quick Stop,31 Lawing Dr.,Nebo,28761,8286592752,35.686423,-81.912406,17,5,0,0,1,0
-81.9123959999999,35.684153,463,McDowell,Samir #5,3352 Burma Road,Nebo,28761,8286529235,35.684153,-81.912396,24,3,0,0,1,0
-81.912316,35.414743,464,Rutherford,Mount Vernon Cubbard,2930 Hudlow Rd.,Forest City,28043,8282884050,35.414743,-81.912316,4,1,0,0,1,0
-81.897136,35.335183,465,Rutherford,Murphy USA #6815,229 Plaza Dr.,Forest City,28042,8282862388,35.335183,-81.897136,24,2,0,0,0,0
-81.893286,35.9752930000001,466,Burke,Mountain Crossing Mercantile,9050 Highway 181 North,Jonas Ridge,28641,8287336801,35.975293,-81.893286,3,1,0,0,1,1
-81.892016,36.028283,467,Avery,Lowery's BBQ Company,2805 Linville Falls Highway,Pineola,28662,8284300404,36.028283,-81.892016,12,3,0,0,1,0
-81.886356,35.6328130000001,468,McDowell,West Court Food Center #4,9090 Highway 226 South,Nebo,28761,8286526462,35.632813,-81.886356,5,0,0,0,1,0
-81.8863259999999,35.2625830000001,469,Rutherford,Ray's Mini Mart,4100 Highway 221 S,Forest City,28043,8282451425,35.262583,-81.886326,5,1,0,0,1,0
-81.885756,35.7432930000001,470,Burke,Lake James Marina,9066 NC 126,Nebo,28761,8282545253,35.743293,-81.885756,4,0,0,0,0,0
-81.884136,35.3449130000001,471,Rutherford,Drop-In Food Store #1,809 W Main St,Forest City,28043,8282457689,35.344913,-81.884136,12,0,0,0,1,0
-81.881716,35.321923,472,Rutherford,Ingles #27,756 S. Church St.,Forest City,28043,8282451256,35.321923,-81.881716,36,0,0,0,0,0
-81.881536,35.333603,473,Rutherford,Drop-In Food Store #3,516 Oak St.,Forest City,28043,8282458096,35.333603,-81.881536,12,0,0,0,1,0
-81.8769359999999,35.339433,474,Rutherford,Speedway #7917,523 W. Main St.,Forest City,28043,8282481860,35.339433,-81.876936,24,2,0,0,0,0
-81.872746,36.0713230000001,475,Avery,Price Point Convenience Store,4441 Newland Highway,Linville,28646,8287335724,36.071323,-81.872746,18,2,0,0,0,0
-81.872066,36.162923,476,Avery,Banner Elk Exxon,115 West Main Street,Banner Elk,28604,8288985210,36.162923,-81.872066,19,0,0,0,0,0
-81.8704959999999,36.1609930000001,477,Avery,Circle K #250,379 Shawneehaw Ave.,Banner Elk,28604,8288985318,36.160993,-81.870496,12,0,0,0,0,0
-81.8668959999999,35.4902530000001,478,Rutherford,"Cane Creek Grocery, Inc",4982 US Highway 64,Union Mills,28167,8282873283,35.490253,-81.866896,3,1,0,0,2,1
-81.861736,35.332723,479,Rutherford,Drop-In Food Store #2,208 E. Main St.,Forest City,28043,8282451252,35.332723,-81.861736,6,0,0,0,1,0
-81.8596459999999,35.321693,480,Rutherford,OHM Food Mart,536 S Broadway St,Forest City,28043,8282452122,35.321693,-81.859646,6,1,0,0,1,0
-81.8591259999999,36.1444530000001,481,Avery,Scotchman #104,2015 Tynecastle Highway 184 N.,Banner Elk,28604,8288983938,36.144453,-81.859126,12,3,0,0,2,0
-81.8576659999999,35.304783,482,Rutherford,Alexander Gas House,1180 S. Broadway St.,Forest City,28139,8282474812,35.304783,-81.857666,24,0,0,0,1,0
-81.857546,35.313113,483,Rutherford,Quick Pantry #1,862 S. Broadway,Forest City,28043,8282453111,35.313113,-81.857546,24,1,0,0,1,0
-81.856846,35.312753,484,Rutherford,Broadway BP #1,873 S. Broadway St.,Forest City,28043,8282456196,35.312753,-81.856846,24,1,0,0,1,0
-81.8485259999999,36.2956730000001,485,Watauga,Stone Mountain General Store,1880 Bethel Rd.,Sugar Grove,28679,8282973388,36.295673,-81.848526,4,1,0,0,1,0
-81.846246,35.2929730000001,486,Rutherford,OHM Food Mart,574 US Hwy 221A,Forest City,28043,8282453543,35.292973,-81.846246,6,0,0,0,1,0
-81.845966,35.246633,487,Rutherford,Chase Community Store,1724 Chase High Rd,Forest City,28043,8282453812,35.246633,-81.845966,4,0,0,0,0,0
-81.8442259999999,35.6792730000001,488,Burke,Country Market,4635 Dysartsville Rd.,Morganton,28655,8285843372,35.679273,-81.844226,3,1,0,0,1,0
-81.843856,35.2888830000001,489,Rutherford,Drop-In Food Store #7,710 Highway 221 A,Forest City,28043,8282450891,35.288883,-81.843856,4,2,0,0,1,0
-81.839636,36.118453,490,Avery,Scotchman #100,4530 Tyne Castle Highway 105 &184,Banner Elk,28604,8288989808,36.118453,-81.839636,24,1,0,0,0,0
-81.837846,36.1178430000001,491,Avery,Zuha Mart,3980 Highway 105,Banner Elk,28604,8288989190,36.117843,-81.837846,24,0,0,0,0,0
-81.836686,35.333513,492,Rutherford,Corner Store,120 Bostic-Sunshine Highway,Bostic,28018,8283820204,35.333513,-81.836686,12,1,0,0,1,0
-81.830426,35.7486430000001,493,Burke,Mimosa Fishing Club Dock,2260 N. Power House Rd.,Morganton,28655,8285841886,35.748643,-81.830426,2,0,0,0,0,0
-81.830166,35.370373,494,Rutherford,Drop In Family Market,1518 Bostic Sunshine Hwy.,Bostic,28018,8282459053,35.370373,-81.830166,12,1,0,0,0,0
-81.817876,35.3359530000001,495,Rutherford,East Kwik Stop #3,765 Highway 74,Bostic,28018,8282459773,35.335953,-81.817876,12,1,0,0,1,0
-81.8129759999999,35.772233,496,Burke,Shop & Save,3241 NC 126,Morganton,28655,8285841505,35.772233,-81.812976,6,1,0,0,1,0
-81.796636,36.146393,497,Watauga,Speedway #7925,10656 NC Highway 105 South,Foscoe,28604,8289637750,36.146393,-81.796636,18,6,0,0,2,0
-81.792856,35.267863,498,Rutherford,Key Largo #2,2795 Highway 221A,Henrietta,28076,8286575573,35.267863,-81.792856,5,0,0,0,1,0
-81.788056,36.252983,499,Watauga,Cove Creek Store,1182 US Highway 321 N,Sugar Grove,28679,8282972111,36.252983,-81.788056,8,1,0,0,1,0
-81.784076,35.725423,500,Burke,Thrifty Mart,503 Main St.,Glen Alpine,28628,8285843672,35.725423,-81.784076,4,1,0,0,1,0
-81.774446,35.3029030000001,501,Rutherford,Frank's Station,1031 Henrietta Rd.,Ellenboro,28040,8284530007,35.302903,-81.774446,12,2,0,0,1,0
-81.771676,35.667623,502,Burke,Hillbilly Grocery,1915 Conley Rd.,Morganton,28655,8285842837,35.667623,-81.771676,6,1,0,0,1,1
-81.770796,36.1578430000001,503,Watauga,Foscoe Country Corner & Deli,8937 Highway 105 South,Foscoe,28604,8289636409,36.157843,-81.770796,4,1,0,0,1,0
-81.762996,35.7273230000001,504,Burke,Big Daddys Quik Mart,1308 Carbon City Rd.,Glen Alpine,28628,8285843433,35.727323,-81.762996,5,0,0,0,1,0
-81.761126,35.3322630000001,505,Rutherford,Kwik Stop # 2,191 Main St.,Ellenboro,28040,8284531404,35.332263,-81.761126,18,6,0,0,1,0
-81.760846,35.652833,506,Burke,Brendletown Grocery,4456 US Highway 64 W,Morganton,28655,8285848395,35.652833,-81.760846,12,2,0,0,1,2
-81.7558759999999,35.7782330000001,507,Burke,Oak Hill Grocery,2375 Highway 181 N.,Morganton,28655,8284373810,35.778233,-81.755876,3,1,0,0,1,0
-81.755096,35.777093,508,Burke,Bull Dog Convenience,2324 Highway 181 N.,Morganton,28655,8287644070,35.777093,-81.755096,8,2,0,0,1,0
-81.751896,36.2384530000001,509,Watauga,B & B Mini Mart,4869 US Highway 421 North,Vilas,28692,8282973800,36.238453,-81.751896,18,2,0,0,1,0
-81.749736,35.720203,510,Burke,Colonel's Pantry #3,1007 Jamestown Rd.,Morganton,28655,8285842312,35.720203,-81.749736,48,0,0,0,0,0
-81.747486,36.2847530000001,511,Watauga,Valley Grocery,4258 Highway 421 N,Zionville,28698,8282971230,36.284753,-81.747486,5,2,0,0,1,1
-81.747146,35.2800730000001,512,Rutherford,Earl's Short Stop,1249 Highway 120,Mooresboro,28114,8284537394,35.280073,-81.747146,18,2,0,0,1,0
-81.746636,35.6642130000001,513,Burke,Walnut Hollow General Store,3878 US Highway 64 W,Morganton,28655,8284378621,35.664213,-81.746636,3,1,0,0,1,0
-81.744916,36.2369330000001,514,Watauga,Boone Quality Plus,4468 Hwy 421 N.,Vilas,28692,8282976812,36.236933,-81.744916,30,2,0,0,2,0
-81.740086,36.321983,515,Watauga,D & B Mini Mart,12087-1 Highway 421 N,Zionville,28698,8282971405,36.321983,-81.740086,4,1,0,0,1,0
-81.7240659999999,35.690003,516,Burke,New Salem General Store,2720 US Highway 64 West,Morganton,28655,8287644900,35.690003,-81.724066,5,1,0,0,1,1
-81.723156,35.7562830000001,517,Burke,Discount Beverage,1150-A North Green St.,Morganton,28655,8284338035,35.756283,-81.723156,6,2,0,0,0,0
-81.722316,35.7354730000001,518,Burke,Carbon City Quality Plus #130,225 Carbon City Rd.,Morganton,28655,8284330668,35.735473,-81.722316,30,2,0,0,2,0
-81.7165659999999,35.7373030000001,519,Burke,Ingles #120,120 Carbon City Rd.,Morganton,28655,8284374856,35.737303,-81.716566,36,4,0,0,0,0
-81.712866,35.751833,520,Burke,Minit Saver Market,855 N. Green St.,Morganton,28655,8284371051,35.751833,-81.712866,14,2,0,0,1,0
-81.710086,35.750823,521,Burke,Gate Station #401,823 North Green St.,Morganton,28655,8284337730,35.750823,-81.710086,36,4,0,0,1,0
-81.7097459999999,35.735663,522,Burke,Shop & Save #4,100 West Fleming Dr.,Morganton,28655,8284376000,35.735663,-81.709746,18,0,0,0,0,0
-81.70969,35.7356600000001,523,Burke,Speedway #7964,900 W. Union St.,Morganton,28655,8284336903,35.73566,-81.70969,24,4,2,0,2,0
-81.707728,35.3051530000001,524,Cleveland,Deb's Mini Mart #8,4726 Ellenboro Road,Mooresboro,28114,7048632250,35.305153,-81.707728,12,1,0,0,1,0
-81.707236,35.2551930000001,525,Cleveland,Hamrick Grocery,3142 Cliffside Road,Shelby,28152,7044349294,35.255193,-81.707236,3,1,0,0,1,0
-81.705056,36.389753,526,Ashe,Donnelly's Store,22166 Highway 88 West,Zionville,28698,3363856159,36.389753,-81.705056,2,1,0,0,0,1
-81.703006,36.2073330000001,527,Richmond,Alco #13,122 East Spring St.,Hamlet,28345,9105826470,36.207333,-81.703006,24,3,0,0,1,0
-81.703006,36.2073330000001,528,Watauga,"Circle K #1599 Kangaroo Express #1599",2968 Highway 105,Boone,28607,8282625899,36.207333,-81.703006,24,0,4,0,0,0
-81.698416,36.2067930000001,529,Watauga,Speedway #7921,2702 Highway 105 N.,Boone,28607,8282641454,36.206793,-81.698416,24,2,0,0,1,0
-81.6983059999999,35.7140630000001,530,Burke,Jack B Quick #11,1270 Burkemont Ave.,Morganton,28655,8284399055,35.714063,-81.698306,18,0,0,0,1,0
-81.6977659999999,35.6998530000001,531,Burke,Salem Express,1014 Salem Rd.,Morganton,28655,8284309354,35.699853,-81.697766,12,2,0,0,1,0
-81.694786,35.716983,532,Burke,RaceWay #6738,1215 Burkemont Ave,Morganton,28655,8284381893,35.716983,-81.694786,60,4,0,0,0,0
-81.694156,35.7207030000001,533,Burke,Citgo Food Mart,10222  Burkemont Ave.,Morganton,28655,8284398099,35.720703,-81.694156,18,2,0,0,1,0
-81.693346,35.7203930000001,534,Burke,The Pit Stop,1023 Burkemont Ave.,Morganton,28655,8284378240,35.720393,-81.693346,36,0,0,0,0,0
-81.693206,36.2218130000001,535,Watauga,Circle K #164,1220 W. King St.,Boone,28607,8282621702,36.221813,-81.693206,14,2,0,0,0,0
-81.689486,35.7428130000001,536,Burke,Shop And Save #9,301 W Union St,Morganton,28655,8284339082,35.742813,-81.689486,18,0,0,0,0,0
-81.6875259999999,35.7574430000001,537,Burke,Holiday To Go #800,100 Lenoir Rd.,Morganton,28655,8284334430,35.757443,-81.687526,12,1,0,0,1,0
-81.6866659999999,35.784923,538,Burke,Jack B Quick #10,900 Lenoir Road,Morganton,28655,8284330902,35.784923,-81.686666,20,2,0,0,1,0
-81.684676,35.743613,539,Burke,Causby's Service Center,323 S. Sterling St,Morganton,28655,8284309081,35.743613,-81.684676,0,0,0,0,0,0
-81.675036,36.215453,540,Watauga,Phil's Gas Town,168 Hardin St.,Boone,28607,8282680555,36.215453,-81.675036,3,1,0,0,0,0
-81.674096,35.9254030000001,541,Caldwell,Collettsville General Store,4295 Colettsville Road,Collettsville,28611,8285722615,35.925403,-81.674096,7,2,0,0,0,0
-81.672926,35.7244630000001,542,Burke,Tobacco Barn #2,401 Old Shelby Road,Morganton,28655,8284398730,35.724463,-81.672926,8,1,0,0,1,1
-81.6723959999999,35.7332230000001,543,Burke,Quick Mart #2,1307 South Sterling St,Morganton,28655,8284381603,35.733223,-81.672396,24,2,0,0,1,0
-81.671976,36.2080330000001,544,Watauga,Kangaroo Express #141,771 Blowing Rock Rd.,Boone,28607,8282623312,36.208033,-81.671976,12,0,0,0,0,0
-81.6717859999999,36.1329630000001,545,Watauga,Blowing Rock Citgo,7816 Valley Blvd,Blowing Rock,28605,8282957662,36.132963,-81.671786,12,1,0,0,1,0
-81.669136,36.1420430000001,546,Watauga,Speedway #7920,7206 Valley Boulevard,Blowing Rock,28605,8282957534,36.142043,-81.669136,24,4,0,0,2,0
-81.668976,36.2055930000001,547,Watauga,Appalachian Exxon,1023 Blowing Rock Rd.,Boone,28607,8282650014,36.205593,-81.668976,24,0,0,0,0,0
-81.668436,36.2161320000001,548,Watauga,Penny Wise,450 Keast King Street,Boone,28607,8282643098,36.216132,-81.668436,12,4,0,0,0,0
-81.666887,35.2519330000001,549,Cleveland,Circle K 2720146,123 N. Main St.,Boiling Springs,28017,7044345247,35.251933,-81.666887,12,0,0,0,0,0
-81.666476,35.803663,550,Burke,Shop & Save #3,1999 Highway 18 N,Morganton,28655,8284376885,35.803663,-81.666476,3,1,0,0,1,0
-81.665916,36.2031630000001,551,Watauga,Speedway #7923,1256 Blowing Rock Rd.,Boone,28607,8282621135,36.203163,-81.665916,24,4,0,0,2,0
-81.665177,35.240263,552,Cleveland,Pats Store #6,403 S. Main St.,Boiling Springs,28150,7043137643,35.240263,-81.665177,18,0,0,0,1,0
-81.664666,36.203293,553,Watauga,Scotchman #92,1321 Blowing Rock Rd.,Boone,28607,8282621825,36.203293,-81.664666,24,2,0,0,0,0
-81.660677,35.250053,554,Cleveland,Southern Stores #110,230 E. College St.,Boiling Springs,28017,7044663228,35.250053,-81.660677,24,2,0,0,1,0
-81.6587259999999,36.219433,555,Watauga,Speedway #7922,1033 E. King St.,Boone,28607,8282642285,36.219433,-81.658726,24,4,0,0,2,0
-81.657876,35.7238330000001,556,Burke,Speedway #7962,2205 S. Sterling St.,Morganton,28655,8284338556,35.723833,-81.657876,30,0,2,0,0,0
-81.656466,36.2195330000001,557,Watauga,Speedway #7924,159 Old E. King St.,Boone,28607,8282625819,36.219533,-81.656466,24,2,0,0,2,0
-81.656376,35.751543,558,Burke,By Pass Package Store,556 E. Fleming Drive,Morganton,28655,8284372320,35.751543,-81.656376,25,2,0,0,0,0
-81.656216,35.7527230000001,559,Burke,Tobacco Barn #3,569 E. Fleming Drive,Morganton,28655,828-456-9035,35.752723,-81.656216,6,0,0,0,1,0
-81.655726,36.1969330000001,560,Watauga,Circle K #410,1996 Blowing Rock Rd.,Boone,28607,8282620855,36.196933,-81.655726,24,4,0,0,0,0
-81.655176,35.7215430000001,561,Burke,Quality Mart #22,2302 S. Sterling St.,Morganton,28655,8284384024,35.721543,-81.655176,24,4,0,0,1,0
-81.654907,35.293353,562,Cleveland,Pat's #5,3941 West Dixon Blvd.,Shelby,28150,7043137040,35.293353,-81.654907,14,0,0,0,1,0
-81.652276,36.2003930000001,563,Watauga,Circle K #140,1218 State Farm Rd.,Boone,28607,8282640053,36.200393,-81.652276,12,0,0,0,0,0
-81.646876,35.8537030000001,564,Caldwell,Rudisill Village Grocery,3296 Playmore Beach Rd.,Morganton,28655,8287546553,35.853703,-81.646876,16,2,0,0,1,1
-81.645977,35.422403,565,Cleveland,Hometown Market,4601 Polkville Rd.,Shelby,28136,7045380120,35.422403,-81.645977,6,2,0,0,1,1
-81.645566,36.160943,566,Watauga,J & M General Store,5030 Blowing Rock Road,Blowing Rock,28605,8284149149,36.160943,-81.645566,12,1,0,0,1,0
-81.643546,35.4168930000001,567,Cleveland,Buck Saver #4,4400 Polkville Road,Polkville,28136,7045383427,35.416893,-81.643546,18,2,0,0,1,0
-81.639886,35.828003,568,Burke,Antioch Food Mart,2940 Highway 18 North,Morganton,28655,8284378962,35.828003,-81.639886,13,2,0,0,1,0
-81.639236,36.2205030000001,569,Watauga,Circle K #3790,2200 US Highway 421 South,Boone,28607,8282653012,36.220503,-81.639236,30,2,0,0,1,0
-81.6364359999999,35.7052430000001,570,Burke,Kountry Market,3280 Highway 18 S.,Morganton,28655,8283911760,35.705243,-81.636436,18,0,2,0,2,2
-81.6363459999999,35.723983,571,Burke,Stop & Save,1504 Bethel Rd.,Morganton,28655,8284304601,35.723983,-81.636346,18,2,0,0,0,0
-81.6341669999999,35.403823,572,Cleveland,Polkville Community Mart,4006 Polkville Rd.,Polkville,28136,7045385007,35.403823,-81.634167,12,3,0,0,1,1
-81.633186,35.7474530000001,573,Burke,Shop & Save Food Mart #2,2185 US Highway 64/70 East,Morganton,28655,8284336903,35.747453,-81.633186,6,0,0,0,1,0
-81.6217369999999,35.508703,574,Cleveland,Brackett's Oil Co.,5714 Polkville Road,Casar,28020,7045389745,35.508703,-81.621737,12,3,0,0,1,0
-81.616077,35.2948730000001,575,Cleveland,Circle K #0395,3600 W Dixon Blvd.,Shelby,28150,7044346649,35.294873,-81.616077,18,2,0,0,1,0
-81.616077,35.2948730000001,576,Cleveland,Stagecoach Hardware,356 E Main St,Lawndale,28090,7045380508,35.294873,-81.616077,12,0,0,0,1,0
-81.613936,36.4445630000001,577,Ashe,Hwy 88 Grocery,12750 Highway 88 West,Creston,28615,3363851951,36.444563,-81.613936,4,2,0,0,1,1
-81.613017,35.322233,578,Cleveland,Harry's Quick Shop,730 Washburn Switch Road,Shelby,28150,7043137479,35.322233,-81.613017,12,2,0,0,1,0
-81.606506,36.4477130000001,579,Ashe,Creston Superette,12295 Highway 88 W,Creston,28615,3363856462,36.447713,-81.606506,2,1,0,0,1,1
-81.602907,35.7580130000001,580,Burke,Jack B Quick #1,208 Mimosa St.,Drexel,28690,8284331142,35.758013,-81.602907,8,0,0,0,0,0
-81.6002569999999,35.747353,581,Burke,Fast Stop #2,1595 US Highway 70 W.,Valdese,28690,8288741023,35.747353,-81.600257,24,1,0,0,1,0
-81.6002569999999,35.747353,582,Rowan,Fast Stop #2,100 Andrew Street,East Spencer,28039,7046740029,35.747353,-81.600257,12,0,0,0,1,0
-81.599007,35.277683,583,Cleveland,Crest Quick Stop,522 Old Boiling Springs Rd.,Shelby,28150,7044825441,35.277683,-81.599007,2,1,0,0,0,0
-81.5943159999999,36.051453,584,Caldwell,Blue Ridge Mountain Stop,4220 Blowing Rock Blvd.,Lenoir,28645,8287545400,36.051453,-81.594316,4,1,0,0,1,0
